LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
1833,Jul,7,17:30:00,calvisitor-10-105-160-85,QuickLookSatellite,38418,,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13","nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed , dumping backtrace : [ x86_64 ] #spec# #spec# libsystem_network.dylib #spec# __nw_create_backtrace_string + #spec# 1 libsystem_network.dylib #spec# nw_path_evaluator_start_helper_connection + #spec# 2 libdispatch.dylib #spec# _dispatch_call_block_and_release + #spec# 3 libdispatch.dylib #spec# _dispatch_client_callout + #spec# 4 libdispatch.dylib #spec# _dispatch_queue_drain + #spec# 5 libdispatch.dylib #spec# _dispatch_queue_invoke + #spec# 6 libdispatch.dylib #spec# _dispatch_root_queue_drain + #spec# 7 libdispatch.dylib #spec# _dispatch_worker_thread3 + #spec# 8 libsystem_pthread.dylib #spec# _pthread_wqthread + #spec# 9 libsystem_pthread.dylib #spec# start_wqthread + #spec#",258f9e7b
1834,Jul,7,17:34:51,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus : status : off,fca44f7c
1835,Jul,7,17:45:26,calvisitor-10-105-160-85,loginwindow,94,,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.","CoreAnimation : warning , deleted thread with uncommitted CATransaction ; set CA_DEBUG_TRANSACTIONS = 1 in environment to log backtraces.",29bb63d0
1836,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC : PowerByCalendarDate setting ignored,16771da2
1837,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,IOThunderboltSwitch < 0 > ( #spec# ) : : listenerCallback - Thunderbolt HPD packet for route = #spec# port = #spec# unplug = #spec#,3297072d
1838,Jul,7,18:02:49,calvisitor-10-105-160-85,kernel,0,,Sandbox: com.apple.Addres(38449) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox : #spec# ( * ) deny ( 1 ) network-outbound #spec#,74896495
1839,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
1840,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,en0: channel changed to 1,en0 : channel changed to #spec#,49fbcbe1
1841,Jul,7,18:09:40,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[HID] [ ATC ] AppleDeviceManagementHIDEventService : : processWakeReason Wake reason : Host ( #spec# ),993fa3cb
1842,Jul,7,18:09:41,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=0),Saw change in network reachability ( isReachable = * ),753a7f7f
1843,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile : : captureLogRun ( ) Exiting CCFile : : captureLogRun,3e6715e2
1844,Jul,7,18:10:00,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1845,Jul,7,18:10:10,calvisitor-10-105-160-85,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,2782e72c
1846,Jul,7,18:10:14,calvisitor-10-105-160-85,kernel,0,,en0::IO80211Interface::postMessage bssid changed,en0 : : IO80211Interface : : postMessage bssid changed,b1ea1618
1847,Jul,7,18:11:11,calvisitor-10-105-160-85,kernel,0,,Previous sleep cause: 5,Previous sleep cause : #spec#,df464220
1848,Jul,7,18:11:20,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 68031 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1849,Jul,7,18:11:21,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2889 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1850,Jul,7,18:11:40,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager : : setAwdlSuspendedMode ( ) Suspending AWDL , enterQuietMode ( true )",938e878e
1851,Jul,7,18:23:30,calvisitor-10-105-160-85,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL : : earlyWake - complete - took #spec# milliseconds,b2eac4df
1852,Jul,7,18:23:32,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager : : setAwdlSuspendedMode ( ) Suspending AWDL , enterQuietMode ( true )",938e878e
1853,Jul,7,18:23:40,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 67203 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1854,Jul,7,18:24:25,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 442301 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1855,Jul,7,18:37:36,calvisitor-10-105-160-85,AddressBookSourceSync,38490,,-[SOAPParser:0x7fca6040cb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),- [ SOAPParser : #spec# parser : didStartElement : namespaceURI : qualifiedName : attributes : ] Type not found in EWSItemType for ExchangePersonIdGuid ( t : ExchangePersonIdGuid ),f4305446
1856,Jul,7,18:38:03,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 441483 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1857,Jul,7,18:50:45,calvisitor-10-105-160-85,kernel,0,,"ARPT: 775899.188954: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2863091569, Ack 159598625, Win size 278","ARPT : 775899.188954 : wl0 : wl_update_tcpkeep_seq : Updated #spec# from UserClient Seq 2863091569 , Ack 159598625 , Win size #spec#",bdc42022
1858,Jul,7,18:50:46,calvisitor-10-105-160-85,sharingd,30299,,18:50:46.109 : BTLE scanner Powered On,18 : 50 : 46.109 : BTLE scanner Powered On,3ae428d1
1859,Jul,7,18:50:46,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4223 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1860,Jul,7,18:51:05,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65558 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
1861,Jul,7,19:04:23,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
1862,Jul,7,19:04:45,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38507,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
1863,Jul,7,19:07:53,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,* : : *,881f3c82
1864,Jul,7,19:21:28,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 02:21:28 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),- [ UABestAppSuggestionManager notifyBestAppChanged : type : options : bundleIdentifier : activityType : dynamicIdentifier : when : confidence : deviceName : deviceIdentifier : deviceType : ] ( null ) UASuggestedActionType = 0 ( null ) / ( null ) opts = ( null ) when = 2017-07-08 #spec# +0000 confidence = 1 from = ( null ) / ( null ) ( UABestAppSuggestionManager.m #319 ),acaca5dc
1865,Jul,7,19:43:07,calvisitor-10-105-160-85,kernel,0,,full wake promotion (reason 1) 374 ms,full wake promotion ( reason 1 ) #spec# ms,22764431
1866,Jul,7,19:43:09,calvisitor-10-105-160-85,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[ #spec# ] [ Refusing to parse response to PROPPATCH because of content-type : [ text/html ; charset = UTF-8 ] . ],a12dd417
1867,Jul,7,20:08:13,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd [ 326 ] copy_matching Error Domain = NSOSStatusErrorDomain Code = -50 ""query missing class name"" ( paramErr : error in user parameter list ) UserInfo = { NSDescription = query missing class name }",88129001
1868,Jul,7,20:32:00,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951217bb0>.,- [ ISGenerateImageOp generateImageWithCompletion : ] Failed to composit image for descriptor < ISBindingImageDescriptor : #spec# > .,1baa4eb0
1869,Jul,7,20:32:00,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent : ( null ),76f908e9
1870,Jul,7,20:32:02,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd [ 326 ] copy_matching Error Domain = NSOSStatusErrorDomain Code = -50 ""query missing class name"" ( paramErr : error in user parameter list ) UserInfo = { NSDescription = query missing class name }",88129001
1871,Jul,7,20:32:12,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,- [ ISGenerateImageOp generateImageWithCompletion : ] Failed to composit image for descriptor < ISBindingImageDescriptor : #spec# > .,1baa4eb0
1872,Jul,7,20:32:28,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,- [ ISGenerateImageOp generateImageWithCompletion : ] Failed to composit image for descriptor < ISBindingImageDescriptor : #spec# > .,1baa4eb0
1873,Jul,7,20:34:14,calvisitor-10-105-160-85,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4","NETWORK : requery , 0 , 0 , 0 , 0 , 328 , items , fQueryRetries , 0 , fLastRetryTimestamp , 521177334.4",5baa1d03
1874,Jul,7,20:39:28,calvisitor-10-105-160-85,com.apple.WebKit.Networking,9854,,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)","NSURLSession/NSURLConnection HTTP load failed ( kCFStreamErrorDomainSSL , -9806 )",e3f534d5
1875,Jul,7,20:43:37,calvisitor-10-105-160-85,QuickLookSatellite,38624,,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail","[QL] No sandbox token for request < QLThumbnailRequest vmware-usbarb-25037.log > , it will probably fail",e28b2a1f
1876,Jul,7,20:44:13,calvisitor-10-105-160-85,GPUToolsAgent,38749,,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>","schedule invalidation < DYTransport #spec# , error : lost transport connection ( 31 ) >",b04f966f
1877,Jul,7,20:50:32,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping : pid #spec# failed to act on a ping it dequeued before timing out.,5ce70f9b
1878,Jul,7,20:51:27,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus : keychain : -25300,dceb8db9
1879,Jul,7,20:52:49,calvisitor-10-105-160-85,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state : #spec# Memory pressure state : #spec#,6eafbec2
1880,Jul,7,20:57:37,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus : status : off,fca44f7c
1881,Jul,7,21:01:22,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent : ( null ),76f908e9
1882,Jul,7,21:08:26,calvisitor-10-105-160-85,WeChat,24144,,jemmytest,jemmytest,b55176d9
1883,Jul,7,21:12:46,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus : keychain : -25300,dceb8db9
1884,Jul,7,21:18:04,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38838,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path not allowed in target domain : type = pid , path = #spec# error = 147 : The specified service did not ship in the requestor ' s bundle , origin = #spec#",e46e2774
1885,Jul,7,21:22:43,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[ 21 : 22 : 43.147 ] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err = -12956 ( kFigMediaValidatorError_VideoCodecNotSupported ) ( video codec 1 ) at line #spec#,d7418b07
1886,Jul,7,21:23:10,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,< < < < MediaValidator > > > > mv_LookupCodecSupport : Unrecognized codec #spec#,8515ecb3
1887,Jul,7,21:23:11,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,< < < < MediaValidator > > > > mv_ValidateRFC4281CodecId : Unrecognized codec 1. ( null ) . Failed codec specific check.,c5b0b3bf
1888,Jul,7,21:24:19,calvisitor-10-105-160-85,WindowServer,184,,CoreAnimation: timed out fence 5fe83,CoreAnimation : timed out fence 5fe83,57fbdef7
1889,Jul,7,21:26:38,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus : keychain : -25300,dceb8db9
1890,Jul,7,21:29:30,calvisitor-10-105-160-85,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2515 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp #spec# * error #spec#,6f1aded6
1891,Jul,7,21:30:12,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus : keychain : -25300,dceb8db9
1892,Jul,7,21:31:11,calvisitor-10-105-160-85,garcon,38866,,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,Failed to connect ( view ) outlet from ( NSApplication ) to ( NSColorPickerGridView ) : missing setter or instance variable,ce94870d
1893,Jul,7,21:37:56,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state ' * ',22866518
1894,Jul,7,21:47:20,calvisitor-10-105-160-85,QQ,10018,,2017/07/07 21:47:20.392 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 515629905.,#spec# 21 : 47 : 20.392 | I | VoipWrapper | DAVEngineImpl.cpp : 1400 : Close | close video chat. llFriendUIN = 515629905.,3b7b0d2e
1895,Jul,7,21:47:38,calvisitor-10-105-160-85,kernel,0,,ARPT: 783667.697957: AirPort_Brcm43xx::powerChange: System Sleep,ARPT : * : AirPort_Brcm43xx : : powerChange : System Sleep,f7eb8dec
1896,Jul,7,21:57:08,calvisitor-10-105-160-85,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9
1897,Jul,7,21:58:03,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping : pid #spec# failed to act on a ping it dequeued before timing out.,5ce70f9b
1898,Jul,7,21:58:14,calvisitor-10-105-160-85,kernel,0,,"IOPMrootDomain: idle cancel, state 1","IOPMrootDomain : idle cancel , state #spec#",9c485436
1899,Jul,7,21:58:33,calvisitor-10-105-160-85,NeteaseMusic,17988,,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,21 : 58 : 33.765 ERROR : 177 : timed out after 15.000s ( 0 0 ) ; mMajorChangePending = 0,80189b62
1900,Jul,7,21:59:08,calvisitor-10-105-160-85,kernel,0,,ARPT: 783790.553857: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,ARPT : 783790.553857 : wl0 : MDNS : IPV6 Addr : 2607 : f140 : 6000 : 8 : c6b3 : 1ff : fecd : 467f,98a05f4b
