LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1906,03-17,16:16:05.579,1702,8671,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1907,03-17,16:16:05.579,1702,8671,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1908,03-17,16:16:05.590,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1909,03-17,16:16:05.591,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1910,03-17,16:16:05.594,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread *,4240535a
1911,03-17,16:16:05.595,1702,2618,I,NotificationManager,onNotificationVisibilityChanged called,* called,61051840
1912,03-17,16:16:05.595,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,logNotificationVisibilityChanges runInThread *,4240535a
1913,03-17,16:16:05.768,1702,14640,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1914,03-17,16:16:05.768,1702,14640,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1915,03-17,16:16:06.670,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261991304, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
1916,03-17,16:16:06.671,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1917,03-17,16:16:06.676,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991304, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false","onInterceptTouchEvent MotionEvent { action = * , actionButton = #spec# , id [ #spec# ] = #spec# , x [ #spec# ] = #spec# . #spec# , y [ #spec# ] = #spec# . #spec# , toolType [ #spec# ] = TOOL_TYPE_FINGER , buttonState = #spec# , metaState = #spec# , flags = #spec# , edgeFlags = #spec# , pointerCount = #spec# , historySize = #spec# , eventTime = #spec# , downTime = #spec# , deviceId = #spec# , source = #spec# } , mBlockTouches = false",b57f99c3
1918,03-17,16:16:06.688,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1919,03-17,16:16:06.689,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1920,03-17,16:16:06.733,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991368, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false","onInterceptTouchEvent MotionEvent { action = * , actionButton = #spec# , id [ #spec# ] = #spec# , x [ #spec# ] = #spec# . #spec# , y [ #spec# ] = #spec# . #spec# , toolType [ #spec# ] = TOOL_TYPE_FINGER , buttonState = #spec# , metaState = #spec# , flags = #spec# , edgeFlags = #spec# , pointerCount = #spec# , historySize = #spec# , eventTime = #spec# , downTime = #spec# , deviceId = #spec# , source = #spec# } , mBlockTouches = false",b57f99c3
1921,03-17,16:16:06.733,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1922,03-17,16:16:06.734,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1923,03-17,16:16:06.734,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1924,03-17,16:16:06.746,2227,2227,V,AudioManager,playSoundEffect   effectType: 0,* * : *,c06a85cc
1925,03-17,16:16:06.746,2227,2227,V,AudioManager,querySoundEffectsEnabled...,*,3389dae3
1926,03-17,16:16:06.756,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1927,03-17,16:16:06.756,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1928,03-17,16:16:06.758,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=2, force=true, delayed=true, mExpandedVisible=true","animateCollapsePanels : flags = #spec# , force = true , delayed = true , mExpandedVisible = true",8ca51bfd
1929,03-17,16:16:06.759,2227,2227,I,PanelView,closeQs,*,3389dae3
1930,03-17,16:16:06.761,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1931,03-17,16:16:06.761,2227,2227,I,PanelView,instantCollapse,*,3389dae3
1932,03-17,16:16:06.761,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1933,03-17,16:16:06.761,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1934,03-17,16:16:06.762,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1935,03-17,16:16:06.762,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread *,4240535a
1936,03-17,16:16:06.763,1702,8303,I,NotificationManager,onNotificationVisibilityChanged called,* called,61051840
1937,03-17,16:16:06.764,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,logNotificationVisibilityChanges runInThread *,4240535a
1938,03-17,16:16:06.772,1702,3137,I,ActivityManager,START u0 {flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras)} from uid 10112 on display 0,START u0 { flg = #spec# cmp = com.tencent. #spec# ( has extras ) } from uid #spec# on display #spec#,84b281fd
1939,03-17,16:16:06.773,1702,3137,I,ActivityManager,"ActivityRecord info: ActivityInfo{80c2e70 com.tencent.mm.ui.LauncherUI}, euid: 0","ActivityRecord info : ActivityInfo { #spec# #spec# } , euid : #spec#",f3ce1905
1940,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
1941,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:204, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
1942,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1943,03-17,16:16:06.774,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
1944,03-17,16:16:06.781,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=true,makeExpandedInvisible : mExpandedVisible = *,3695fe61
1945,03-17,16:16:06.782,2227,2227,I,PanelView,closeQs,*,3389dae3
1946,03-17,16:16:06.783,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1947,03-17,16:16:06.783,2227,2227,I,PanelView,instantCollapse,*,3389dae3
1948,03-17,16:16:06.783,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
1949,03-17,16:16:06.783,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1950,03-17,16:16:06.783,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1951,03-17,16:16:06.784,2227,2227,I,PanelView,closeQs,*,3389dae3
1952,03-17,16:16:06.785,1702,3137,W,ActivityManager,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras) },startActivity called from non-Activity context ; forcing Intent.FLAG_ACTIVITY_NEW_TASK for : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) },63970fc9
1953,03-17,16:16:06.785,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,*,3389dae3
1954,03-17,16:16:06.786,2227,2227,D,PhoneStatusBar,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,disable : < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,3ce5bc45
1955,03-17,16:16:06.793,2227,2227,I,StackScrollAlgorithm,"overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
1956,03-17,16:16:06.794,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:204, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
1957,03-17,16:16:06.794,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1958,03-17,16:16:06.794,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
1959,03-17,16:16:06.808,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=false,makeExpandedInvisible : mExpandedVisible = *,3695fe61
1960,03-17,16:16:06.809,1702,3137,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10112}, uid=1000, pid=1702","acquire lock = #spec# , flags = #spec# , tag = ""*launch*"" , name = android , ws = WorkSource { #spec# } , uid = #spec# , pid = #spec#",f46db89c
1961,03-17,16:16:06.809,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1962,03-17,16:16:06.809,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1963,03-17,16:16:06.818,1702,1737,I,NotificationManager,onNotificationClick called,* called,61051840
1964,03-17,16:16:06.819,1702,1702,I,NotificationManager,"cancelNotification,index:0","cancelNotification , index : #spec#",cb48186c
1965,03-17,16:16:06.872,1702,2639,E,ActivityManager,applyOptionsLocked: Unknown animationType=0,applyOptionsLocked : Unknown animationType = #spec#,7f022211
1966,03-17,16:16:06.955,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1967,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.android. #spec# bnds = [ #spec# , #spec# ] [ #spec# , #spec# ] }",7aa1fe07
1968,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",6329b55d
1969,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1970,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1971,03-17,16:16:07.070,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# dat = tel : xxxxxxxxxxx flg = #spec# cmp = com.android. #spec# ( has extras ) }",b9bc9064
1972,03-17,16:16:07.071,1702,8671,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# dat = file : #spec# typ = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",07a06544
1973,03-17,16:16:07.071,1702,8671,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks : num = #spec# , flags = #spec# , totalTasks = #spec#",62f22c62
1974,03-17,16:16:07.071,1702,8671,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},getRecentTasks : topActivity = ComponentInfo { com.tencent. #spec# },04f44625
1975,03-17,16:16:07.084,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.android. #spec# bnds = [ #spec# , #spec# ] [ #spec# , #spec# ] }",7aa1fe07
1976,03-17,16:16:07.084,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",6329b55d
1977,03-17,16:16:07.084,1702,3694,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1978,03-17,16:16:07.084,1702,3694,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks : num = #spec# , flags = #spec# , totalTasks = #spec#",62f22c62
1979,03-17,16:16:07.084,1702,3694,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},getRecentTasks : topActivity = ComponentInfo { com.tencent. #spec# },04f44625
1980,03-17,16:16:07.144,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,*,3389dae3
1981,03-17,16:16:07.188,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
1982,03-17,16:16:07.188,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
1983,03-17,16:16:07.635,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1984,03-17,16:16:07.635,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1985,03-17,16:16:07.635,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1986,03-17,16:16:07.936,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1987,03-17,16:16:07.936,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1988,03-17,16:16:07.936,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1989,03-17,16:16:08.237,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1990,03-17,16:16:08.237,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1991,03-17,16:16:08.237,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
