LineId,Time,Level,Content,EventTemplate,EventId
1817,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1818,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1819,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1820,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
1821,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1822,Mon Dec 05 16:06:07 2005,notice,jk2_init() Found child 6333 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1823,Mon Dec 05 16:06:21 2005,notice,jk2_init() Found child 6335 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1824,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6339 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1825,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6340 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1826,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6338 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1827,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1828,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
1829,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1830,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1831,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1832,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
1833,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6351 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1834,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6350 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1835,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1836,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1837,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1838,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1839,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6368 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1840,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6367 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1841,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6366 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1842,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1843,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1844,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1845,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1846,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1847,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1848,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6387 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1849,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6386 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1850,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6385 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1851,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1852,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1853,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1854,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1855,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1856,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1857,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6400 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1858,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6399 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1859,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6398 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1860,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1861,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1862,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1863,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1864,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1865,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1866,Mon Dec 05 16:31:48 2005,notice,jk2_init() Found child 6420 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1867,Mon Dec 05 16:31:49 2005,notice,jk2_init() Found child 6421 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1868,Mon Dec 05 16:31:49 2005,notice,jk2_init() Found child 6422 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1869,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1870,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1871,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1872,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1873,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1874,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1875,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6434 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1876,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6433 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1877,Mon Dec 05 16:36:42 2005,notice,jk2_init() Found child 6435 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1878,Mon Dec 05 16:37:03 2005,notice,jk2_init() Found child 6437 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1879,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6443 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1880,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6442 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1881,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6453 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1882,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6451 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1883,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6452 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1884,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1885,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1886,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1887,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state #spec#,2880ed24
1888,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1889,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1890,Mon Dec 05 16:45:04 2005,error,[client 216.216.185.130] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
1891,Mon Dec 05 17:31:37 2005,notice,jk2_init() Found child 6561 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1892,Mon Dec 05 17:31:39 2005,error,[client 218.75.106.250] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
1893,Mon Dec 05 17:31:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1894,Mon Dec 05 17:31:41 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1895,Mon Dec 05 17:35:57 2005,notice,jk2_init() Found child 6569 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1896,Mon Dec 05 17:35:57 2005,notice,jk2_init() Found child 6568 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1897,Mon Dec 05 17:35:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1898,Mon Dec 05 17:35:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1899,Mon Dec 05 17:35:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1900,Mon Dec 05 17:35:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1901,Mon Dec 05 17:40:38 2005,notice,jk2_init() Found child 6577 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1902,Mon Dec 05 17:40:38 2005,notice,jk2_init() Found child 6578 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1903,Mon Dec 05 17:40:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1904,Mon Dec 05 17:40:39 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1905,Mon Dec 05 17:40:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1906,Mon Dec 05 17:40:39 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1907,Mon Dec 05 17:46:02 2005,notice,jk2_init() Found child 6585 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1908,Mon Dec 05 17:46:02 2005,notice,jk2_init() Found child 6586 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1909,Mon Dec 05 17:46:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1910,Mon Dec 05 17:46:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1911,Mon Dec 05 17:46:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1912,Mon Dec 05 17:46:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1913,Mon Dec 05 17:50:40 2005,notice,jk2_init() Found child 6595 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1914,Mon Dec 05 17:50:40 2005,notice,jk2_init() Found child 6594 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1915,Mon Dec 05 17:50:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1916,Mon Dec 05 17:50:41 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1917,Mon Dec 05 17:50:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1918,Mon Dec 05 17:50:41 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1919,Mon Dec 05 17:55:35 2005,notice,jk2_init() Found child 6601 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1920,Mon Dec 05 17:55:35 2005,notice,jk2_init() Found child 6600 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1921,Mon Dec 05 17:55:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1922,Mon Dec 05 17:55:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1923,Mon Dec 05 17:55:35 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1924,Mon Dec 05 17:55:35 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1925,Mon Dec 05 18:00:24 2005,notice,jk2_init() Found child 6609 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1926,Mon Dec 05 18:00:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1927,Mon Dec 05 18:00:26 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1928,Mon Dec 05 18:10:56 2005,notice,jk2_init() Found child 6639 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1929,Mon Dec 05 18:10:56 2005,notice,jk2_init() Found child 6638 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1930,Mon Dec 05 18:10:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1931,Mon Dec 05 18:10:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1932,Mon Dec 05 18:10:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1933,Mon Dec 05 18:10:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1934,Mon Dec 05 18:15:45 2005,notice,jk2_init() Found child 6652 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1935,Mon Dec 05 18:15:45 2005,notice,jk2_init() Found child 6651 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1936,Mon Dec 05 18:15:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1937,Mon Dec 05 18:15:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1938,Mon Dec 05 18:15:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1939,Mon Dec 05 18:15:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1940,Mon Dec 05 18:20:51 2005,notice,jk2_init() Found child 6670 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1941,Mon Dec 05 18:20:51 2005,notice,jk2_init() Found child 6669 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1942,Mon Dec 05 18:20:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1943,Mon Dec 05 18:20:53 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1944,Mon Dec 05 18:20:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1945,Mon Dec 05 18:20:53 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1946,Mon Dec 05 18:26:06 2005,notice,jk2_init() Found child 6684 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1947,Mon Dec 05 18:27:29 2005,notice,jk2_init() Found child 6688 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1948,Mon Dec 05 18:27:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1949,Mon Dec 05 18:27:33 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
1950,Mon Dec 05 18:27:37 2005,notice,jk2_init() Found child 6689 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1951,Mon Dec 05 18:27:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
1952,Mon Dec 05 18:27:37 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
1953,Mon Dec 05 18:35:51 2005,notice,jk2_init() Found child 6707 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
1954,Mon Dec 05 18:35:51 2005,notice,jk2_init() Found child 6708 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
